#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COL3A1	IL6	9606.ENSP00000304408	9606.ENSP00000385675	0	0	0	0	0.063	0	0	0.456	0.468
COL3A1	MKX	9606.ENSP00000304408	9606.ENSP00000364946	0	0	0	0	0.085	0	0	0.513	0.536
COL3A1	LAMA2	9606.ENSP00000304408	9606.ENSP00000400365	0	0	0	0	0.232	0.102	0	0.404	0.553
COL3A1	CXCL12	9606.ENSP00000304408	9606.ENSP00000379140	0	0	0	0	0.486	0	0	0.336	0.644
COL3A1	COL5A1	9606.ENSP00000304408	9606.ENSP00000360882	0	0	0.401	0.841	0.643	0	0.720	0.818	0.914
COL3A1	COL5A2	9606.ENSP00000304408	9606.ENSP00000364000	0	0	0.444	0.931	0.939	0	0.720	0.822	0.983
COL5A1	DCN	9606.ENSP00000360882	9606.ENSP00000052754	0	0	0	0	0.206	0.241	0	0.458	0.645
COL5A1	TGFB1	9606.ENSP00000360882	9606.ENSP00000221930	0	0	0	0	0.065	0.440	0	0.346	0.628
COL5A1	SERPINE1	9606.ENSP00000360882	9606.ENSP00000223095	0	0	0	0	0.189	0.059	0	0.277	0.400
COL5A1	LOXL1	9606.ENSP00000360882	9606.ENSP00000261921	0	0	0	0	0.415	0	0	0.334	0.594
COL5A1	LUM	9606.ENSP00000360882	9606.ENSP00000266718	0	0	0	0	0.381	0.189	0.720	0.522	0.923
COL5A1	PCOLCE2	9606.ENSP00000360882	9606.ENSP00000295992	0	0	0	0	0.076	0	0.900	0.356	0.935
COL5A1	COL6A2	9606.ENSP00000360882	9606.ENSP00000300527	0	0	0	0.624	0.832	0.367	0.300	0.701	0.940
COL5A1	PPIC	9606.ENSP00000360882	9606.ENSP00000303057	0	0	0	0	0.199	0	0	0.358	0.465
COL5A1	LAMA3	9606.ENSP00000360882	9606.ENSP00000324532	0	0	0	0	0.088	0.168	0	0.497	0.585
COL5A1	LAMA2	9606.ENSP00000360882	9606.ENSP00000400365	0	0	0	0	0.117	0.102	0	0.369	0.456
COL5A1	COL5A2	9606.ENSP00000360882	9606.ENSP00000364000	0	0	0.421	0.838	0.663	0.305	0.900	0.868	0.979
COL5A2	DCN	9606.ENSP00000364000	9606.ENSP00000052754	0	0	0	0	0.350	0.076	0	0.294	0.539
COL5A2	FAP	9606.ENSP00000364000	9606.ENSP00000188790	0	0	0	0	0.561	0	0	0.103	0.590
COL5A2	LOXL1	9606.ENSP00000364000	9606.ENSP00000261921	0	0	0	0	0.290	0	0	0.405	0.560
COL5A2	LUM	9606.ENSP00000364000	9606.ENSP00000266718	0	0	0	0	0.610	0.189	0.720	0.420	0.941
COL5A2	PCOLCE2	9606.ENSP00000364000	9606.ENSP00000295992	0	0	0	0	0.085	0	0.900	0.400	0.940
COL5A2	COL6A2	9606.ENSP00000364000	9606.ENSP00000300527	0	0	0	0.592	0.366	0.178	0.300	0.675	0.710
COL5A2	LAMA3	9606.ENSP00000364000	9606.ENSP00000324532	0	0	0	0	0.064	0.168	0	0.329	0.432
COL5A2	DOK6	9606.ENSP00000364000	9606.ENSP00000372160	0	0	0	0	0	0	0	0.461	0.461
COL5A2	LAMA2	9606.ENSP00000364000	9606.ENSP00000400365	0	0	0	0	0.170	0.102	0	0.403	0.516
COL6A2	DCN	9606.ENSP00000300527	9606.ENSP00000052754	0	0	0	0	0.306	0.076	0	0.406	0.586
COL6A2	LOXL1	9606.ENSP00000300527	9606.ENSP00000261921	0	0	0	0	0.495	0	0	0.297	0.630
COL6A2	LUM	9606.ENSP00000300527	9606.ENSP00000266718	0	0	0	0	0.373	0.076	0	0.475	0.669
COL6A2	ITGB5	9606.ENSP00000300527	9606.ENSP00000296181	0	0	0	0	0.117	0.061	0.600	0.330	0.748
COL6A2	SPP1	9606.ENSP00000300527	9606.ENSP00000378517	0	0	0	0	0.060	0	0.500	0.193	0.587
COL6A2	LAMA2	9606.ENSP00000300527	9606.ENSP00000400365	0	0	0	0	0.157	0.102	0	0.520	0.605
COL6A2	ITGA6	9606.ENSP00000300527	9606.ENSP00000386896	0	0	0	0	0	0	0.600	0.292	0.704
COMMD10	COMMD9	9606.ENSP00000274458	9606.ENSP00000263401	0	0	0	0	0.184	0.738	0.300	0.800	0.966
COMMD10	SH3GLB1	9606.ENSP00000274458	9606.ENSP00000479919	0	0	0	0	0.062	0	0	0.430	0.443
COMMD10	WSB2	9606.ENSP00000274458	9606.ENSP00000409131	0	0	0	0	0	0	0.600	0	0.600
COMMD10	DTL	9606.ENSP00000274458	9606.ENSP00000355958	0	0	0	0	0	0	0.600	0	0.600
COMMD10	COMMD8	9606.ENSP00000274458	9606.ENSP00000370984	0	0	0	0	0.332	0.881	0.300	0.710	0.981
COMMD8	COMMD9	9606.ENSP00000370984	9606.ENSP00000263401	0	0	0	0	0.101	0.642	0.300	0.662	0.913
COMMD8	DTL	9606.ENSP00000370984	9606.ENSP00000355958	0	0	0	0	0	0	0.600	0	0.600
COMMD8	WSB2	9606.ENSP00000370984	9606.ENSP00000409131	0	0	0	0	0	0	0.600	0	0.600
COMMD9	MRPL57	9606.ENSP00000263401	9606.ENSP00000310726	0	0	0	0	0.083	0	0	0.442	0.467
COMMD9	WSB2	9606.ENSP00000263401	9606.ENSP00000409131	0	0	0	0	0	0	0.600	0	0.600
COMMD9	DTL	9606.ENSP00000263401	9606.ENSP00000355958	0	0	0	0	0.062	0	0.600	0	0.608
COQ10B	DOCK8	9606.ENSP00000263960	9606.ENSP00000394888	0	0	0	0	0	0	0	0.422	0.422
COQ10B	HSD17B13	9606.ENSP00000263960	9606.ENSP00000333300	0	0	0	0	0.063	0	0	0.414	0.427
COQ10B	KCNJ9	9606.ENSP00000263960	9606.ENSP00000357067	0	0	0	0	0	0	0	0.506	0.506
COX4I1	SIRT1	9606.ENSP00000457513	9606.ENSP00000212015	0	0	0	0	0	0	0	0.546	0.546
COX4I1	SDCBP	9606.ENSP00000457513	9606.ENSP00000260130	0	0	0	0	0.062	0.406	0	0	0.419
COX4I1	PPARGC1A	9606.ENSP00000457513	9606.ENSP00000264867	0	0	0	0	0	0	0	0.765	0.765
COX4I1	SSR3	9606.ENSP00000457513	9606.ENSP00000265044	0	0	0	0	0.053	0.492	0	0.096	0.527
COX4I1	PPARG	9606.ENSP00000457513	9606.ENSP00000287820	0	0	0	0	0	0	0	0.503	0.503
COX4I1	HSPA4	9606.ENSP00000457513	9606.ENSP00000302961	0	0	0	0	0	0	0	0.675	0.675
COX4I1	CYCS	9606.ENSP00000457513	9606.ENSP00000307786	0	0	0	0	0.242	0.789	0.900	0.878	0.997
COX4I1	UCP3	9606.ENSP00000457513	9606.ENSP00000323740	0	0	0	0	0.062	0	0	0.519	0.529
COX4I1	SAMM50	9606.ENSP00000457513	9606.ENSP00000345445	0	0	0	0	0.139	0.304	0	0.275	0.527
COX4I1	DYNLL1	9606.ENSP00000457513	9606.ENSP00000376297	0	0	0	0	0.092	0	0	0.451	0.481
COX4I1	PPARA	9606.ENSP00000457513	9606.ENSP00000385523	0	0	0	0	0	0	0	0.498	0.497
COX4I1	SOD2	9606.ENSP00000457513	9606.ENSP00000446252	0	0	0	0	0.145	0	0	0.661	0.698
CPLX1	SLC32A1	9606.ENSP00000305613	9606.ENSP00000217420	0	0	0	0	0.368	0	0.600	0.236	0.790
CPLX1	YKT6	9606.ENSP00000305613	9606.ENSP00000223369	0	0	0	0	0.064	0.160	0.540	0.157	0.654
CPLX1	PCSK2	9606.ENSP00000305613	9606.ENSP00000262545	0	0	0	0	0.395	0	0	0.074	0.416
CPLX1	ERC1	9606.ENSP00000305613	9606.ENSP00000468263	0	0	0	0	0.066	0.152	0	0.305	0.402
CPLX1	NSF	9606.ENSP00000305613	9606.ENSP00000381293	0	0	0	0	0.162	0	0	0.543	0.600
CPLX1	SYN2	9606.ENSP00000305613	9606.ENSP00000480050	0	0	0	0	0.375	0.246	0.600	0.561	0.906
CRACR2A	PNPLA3	9606.ENSP00000409382	9606.ENSP00000216180	0	0	0	0	0	0	0	0.426	0.426
CRACR2A	PZP	9606.ENSP00000409382	9606.ENSP00000261336	0	0	0	0	0.062	0	0	0.451	0.463
CRACR2A	CUX2	9606.ENSP00000409382	9606.ENSP00000261726	0	0	0	0	0	0.788	0	0	0.788
CRACR2A	TRMT10C	9606.ENSP00000409382	9606.ENSP00000312356	0	0	0	0	0	0	0	0.549	0.549
CRACR2A	LYPLAL1	9606.ENSP00000409382	9606.ENSP00000355895	0	0	0	0	0.062	0	0	0.413	0.425
CRACR2A	RABIF	9606.ENSP00000409382	9606.ENSP00000356231	0	0	0	0	0.065	0.259	0	0.212	0.406
CRACR2A	SLC35G1	9606.ENSP00000409382	9606.ENSP00000400932	0	0	0	0	0	0	0	0.464	0.463
CRACR2A	FDFT1	9606.ENSP00000409382	9606.ENSP00000480828	0	0	0	0	0.064	0	0	0.392	0.406
CREB3	MAPK1	9606.ENSP00000342136	9606.ENSP00000215832	0	0	0	0	0.049	0	0.600	0.197	0.667
CREB3	GAB1	9606.ENSP00000342136	9606.ENSP00000262995	0	0	0	0	0	0	0	0.414	0.414
CREB3	PPARGC1A	9606.ENSP00000342136	9606.ENSP00000264867	0	0	0	0	0	0	0.600	0.146	0.643
CREB3	MORF4L2	9606.ENSP00000342136	9606.ENSP00000394417	0	0	0	0	0	0	0	0.401	0.401
CREB3	CREBZF	9606.ENSP00000342136	9606.ENSP00000433459	0	0	0	0	0	0.270	0	0.787	0.837
CREB3	JUN	9606.ENSP00000342136	9606.ENSP00000360266	0	0	0	0	0	0.068	0	0.914	0.917
CSGALNACT2	DCN	9606.ENSP00000363590	9606.ENSP00000052754	0	0	0	0	0.049	0	0.900	0.165	0.913
CSGALNACT2	NCAN	9606.ENSP00000363590	9606.ENSP00000252575	0	0	0	0	0	0	0.900	0.222	0.918
CSH2	IGF1	9606.ENSP00000376623	9606.ENSP00000302665	0	0	0	0	0.062	0	0	0.680	0.687
CSH2	IRS1	9606.ENSP00000376623	9606.ENSP00000304895	0	0	0	0	0	0	0	0.486	0.486
CSH2	LEPR	9606.ENSP00000376623	9606.ENSP00000330393	0	0	0	0	0.064	0	0.600	0.141	0.650
CSTB	MVP	9606.ENSP00000291568	9606.ENSP00000378760	0	0	0	0	0.062	0	0	0.418	0.430
CSTB	STAT1	9606.ENSP00000291568	9606.ENSP00000354394	0	0	0	0	0	0	0	0.735	0.735
CTLA4	TGFB1	9606.ENSP00000303939	9606.ENSP00000221930	0	0	0	0	0	0	0	0.481	0.481
CTLA4	KLRB1	9606.ENSP00000303939	9606.ENSP00000229402	0	0	0	0	0.126	0	0	0.603	0.638
CTLA4	GZMK	9606.ENSP00000303939	9606.ENSP00000231009	0	0	0	0	0.097	0	0	0.460	0.491
CTLA4	EGR2	9606.ENSP00000303939	9606.ENSP00000242480	0	0	0	0	0	0	0	0.415	0.414
CTLA4	LGALS3	9606.ENSP00000303939	9606.ENSP00000254301	0	0	0	0	0	0	0	0.460	0.460
CTLA4	IL1A	9606.ENSP00000303939	9606.ENSP00000263339	0	0	0	0	0	0	0	0.506	0.506
CTLA4	IL1B	9606.ENSP00000303939	9606.ENSP00000263341	0	0	0	0	0	0	0	0.706	0.706
CTLA4	EPCAM	9606.ENSP00000303939	9606.ENSP00000263735	0	0	0	0	0	0	0	0.465	0.465
CTLA4	STAT3	9606.ENSP00000303939	9606.ENSP00000264657	0	0	0	0	0	0	0	0.685	0.685
CTLA4	ITIH4	9606.ENSP00000303939	9606.ENSP00000266041	0	0	0	0	0	0	0	0.460	0.459
CTLA4	FCGR2A	9606.ENSP00000303939	9606.ENSP00000271450	0	0	0	0	0.067	0	0	0.712	0.720
CTLA4	ITGB5	9606.ENSP00000303939	9606.ENSP00000296181	0	0	0	0	0	0	0.900	0.056	0.901
CTLA4	IL17RA	9606.ENSP00000303939	9606.ENSP00000320936	0	0	0	0	0	0	0	0.405	0.405
CTLA4	MET	9606.ENSP00000303939	9606.ENSP00000317272	0	0	0	0	0	0.056	0	0.413	0.422
CTLA4	RNASE1	9606.ENSP00000303939	9606.ENSP00000381057	0	0	0	0	0	0	0	0.439	0.439
CTLA4	PIGR	9606.ENSP00000303939	9606.ENSP00000348888	0	0	0	0	0	0	0	0.451	0.451
CTLA4	ITGA6	9606.ENSP00000303939	9606.ENSP00000386896	0	0	0	0	0	0	0.360	0.187	0.457
CTLA4	SLC2A1	9606.ENSP00000303939	9606.ENSP00000416293	0	0	0	0	0.062	0	0	0.454	0.465
CTLA4	SLAMF6	9606.ENSP00000303939	9606.ENSP00000357036	0	0	0	0	0.112	0	0	0.426	0.468
CTLA4	SIRPA	9606.ENSP00000303939	9606.ENSP00000382941	0	0	0	0	0	0	0	0.469	0.469
CTLA4	FUT4	9606.ENSP00000303939	9606.ENSP00000351602	0	0	0	0	0.062	0	0	0.464	0.475
CTLA4	MRC1	9606.ENSP00000303939	9606.ENSP00000455897	0	0	0	0	0.058	0	0	0.468	0.477
CTLA4	HLA-DQA1	9606.ENSP00000303939	9606.ENSP00000339398	0	0	0	0	0.065	0	0	0.469	0.482
CTLA4	NRAS	9606.ENSP00000303939	9606.ENSP00000358548	0	0	0	0	0	0	0	0.504	0.504
CTLA4	JUN	9606.ENSP00000303939	9606.ENSP00000360266	0	0	0	0	0	0	0	0.518	0.518
CTLA4	CXCL9	9606.ENSP00000303939	9606.ENSP00000354901	0	0	0	0	0.092	0	0	0.607	0.627
CTLA4	TLR4	9606.ENSP00000303939	9606.ENSP00000363089	0	0	0	0	0.064	0	0	0.637	0.645
CTLA4	CXCL10	9606.ENSP00000303939	9606.ENSP00000305651	0	0	0	0	0.066	0	0	0.637	0.646
CTLA4	STAT1	9606.ENSP00000303939	9606.ENSP00000354394	0	0	0	0	0	0	0	0.651	0.651
CTLA4	CXCL12	9606.ENSP00000303939	9606.ENSP00000379140	0	0	0	0	0	0	0	0.661	0.661
CTLA4	FCGR1A	9606.ENSP00000303939	9606.ENSP00000358165	0	0	0	0	0.065	0	0	0.689	0.697
CTLA4	PMEL	9606.ENSP00000303939	9606.ENSP00000402758	0	0	0	0	0	0	0	0.710	0.710
CTLA4	VTCN1	9606.ENSP00000303939	9606.ENSP00000358470	0	0	0	0	0.062	0	0	0.741	0.747
CTLA4	ENTPD1	9606.ENSP00000303939	9606.ENSP00000360250	0	0	0	0	0.065	0	0	0.745	0.752
CTLA4	IL6	9606.ENSP00000303939	9606.ENSP00000385675	0	0	0	0	0	0	0	0.805	0.805
CTLA4	TNF	9606.ENSP00000303939	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.834	0.840
CTLA4	ITGAM	9606.ENSP00000303939	9606.ENSP00000441691	0	0	0	0	0.076	0	0.720	0.739	0.926
CTLA4	ITGAX	9606.ENSP00000303939	9606.ENSP00000454623	0	0	0	0	0.077	0	0.720	0.743	0.927
CTSA	GNS	9606.ENSP00000361562	9606.ENSP00000258145	0	0	0	0	0.140	0.133	0	0.375	0.493
CTSA	HLA-DQA1	9606.ENSP00000361562	9606.ENSP00000339398	0	0	0	0	0	0	0.900	0.107	0.906
CTSA	RHOA	9606.ENSP00000361562	9606.ENSP00000400175	0	0	0	0	0	0.423	0	0.266	0.558
CTSA	PSMD14	9606.ENSP00000361562	9606.ENSP00000386541	0	0	0	0	0	0	0	0.588	0.588
CUX2	SNRNP70	9606.ENSP00000261726	9606.ENSP00000472998	0	0	0	0	0	0.058	0	0.415	0.425
CXCL10	MIF	9606.ENSP00000305651	9606.ENSP00000215754	0	0	0	0	0	0	0	0.494	0.494
CXCL10	TGFB1	9606.ENSP00000305651	9606.ENSP00000221930	0	0	0	0	0	0	0	0.458	0.458
CXCL10	SERPINE1	9606.ENSP00000305651	9606.ENSP00000223095	0	0	0	0	0.064	0	0	0.460	0.472
CXCL10	CXCL6	9606.ENSP00000305651	9606.ENSP00000226317	0	0	0	0.793	0.085	0.270	0	0.776	0.414
CXCL10	IL1A	9606.ENSP00000305651	9606.ENSP00000263339	0	0	0	0	0.121	0	0.900	0.802	0.981
CXCL10	IL1B	9606.ENSP00000305651	9606.ENSP00000263341	0	0	0	0	0.242	0	0.900	0.863	0.988
CXCL10	STAT3	9606.ENSP00000305651	9606.ENSP00000264657	0	0	0	0	0.053	0	0.650	0.603	0.856
CXCL10	FCGR2A	9606.ENSP00000305651	9606.ENSP00000271450	0	0	0	0	0.089	0	0	0.429	0.457
CXCL10	PPARG	9606.ENSP00000305651	9606.ENSP00000287820	0	0	0	0	0	0	0	0.456	0.456
CXCL10	IL32	9606.ENSP00000305651	9606.ENSP00000432218	0	0	0	0	0.077	0	0	0.406	0.428
CXCL10	IL17RA	9606.ENSP00000305651	9606.ENSP00000320936	0	0	0	0	0.062	0	0	0.426	0.438
CXCL10	SPP1	9606.ENSP00000305651	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.458	0.469
CXCL10	FCGR1A	9606.ENSP00000305651	9606.ENSP00000358165	0	0	0	0	0.179	0	0	0.426	0.508
CXCL10	JUN	9606.ENSP00000305651	9606.ENSP00000360266	0	0	0	0	0.049	0	0	0.510	0.514
CXCL10	MRC1	9606.ENSP00000305651	9606.ENSP00000455897	0	0	0	0	0.090	0	0	0.567	0.589
CXCL10	IFNL3	9606.ENSP00000305651	9606.ENSP00000409000	0	0	0	0	0	0	0	0.594	0.594
CXCL10	ITGAX	9606.ENSP00000305651	9606.ENSP00000454623	0	0	0	0	0.107	0	0	0.638	0.664
CXCL10	ITGAM	9606.ENSP00000305651	9606.ENSP00000441691	0	0	0	0	0.126	0	0	0.672	0.701
CXCL10	CXCL12	9606.ENSP00000305651	9606.ENSP00000379140	0	0	0	0	0	0.237	0	0.739	0.792
CXCL10	GNB1	9606.ENSP00000305651	9606.ENSP00000481878	0	0	0	0	0	0	0.900	0	0.900
CXCL10	STAT1	9606.ENSP00000305651	9606.ENSP00000354394	0	0	0	0	0.707	0	0	0.745	0.922
CXCL10	TLR4	9606.ENSP00000305651	9606.ENSP00000363089	0	0	0	0	0.078	0	0	0.959	0.961
CXCL10	TNF	9606.ENSP00000305651	9606.ENSP00000398698	0	0	0	0	0.216	0	0.900	0.881	0.989
CXCL10	CXCL9	9606.ENSP00000305651	9606.ENSP00000354901	0	0	0	0.862	0.848	0.272	0.900	0.918	0.989
CXCL10	IL6	9606.ENSP00000305651	9606.ENSP00000385675	0	0	0	0	0.175	0	0.900	0.878	0.989
CXCL12	DCN	9606.ENSP00000379140	9606.ENSP00000052754	0	0	0	0	0.556	0	0	0.335	0.692
CXCL12	FAP	9606.ENSP00000379140	9606.ENSP00000188790	0	0	0	0	0.122	0	0	0.464	0.509
CXCL12	MIF	9606.ENSP00000379140	9606.ENSP00000215754	0	0	0	0	0	0	0	0.519	0.519
CXCL12	MAPK1	9606.ENSP00000379140	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.266	0.923
CXCL12	TGFB1	9606.ENSP00000379140	9606.ENSP00000221930	0	0	0	0	0	0	0	0.487	0.487
CXCL12	SERPINE1	9606.ENSP00000379140	9606.ENSP00000223095	0	0	0	0	0	0	0	0.465	0.465
CXCL12	CXCL6	9606.ENSP00000379140	9606.ENSP00000226317	0	0	0	0	0	0.270	0	0.518	0.633
CXCL12	RAP2A	9606.ENSP00000379140	9606.ENSP00000245304	0	0	0	0	0	0	0.900	0.097	0.905
CXCL12	RAF1	9606.ENSP00000379140	9606.ENSP00000251849	0	0	0	0	0	0	0.900	0.162	0.912
CXCL12	LYVE1	9606.ENSP00000379140	9606.ENSP00000256178	0	0	0	0	0.138	0	0	0.488	0.540
CXCL12	IL1A	9606.ENSP00000379140	9606.ENSP00000263339	0	0	0	0	0	0	0	0.595	0.595
CXCL12	IL1B	9606.ENSP00000379140	9606.ENSP00000263341	0	0	0	0	0	0	0	0.741	0.741
CXCL12	EPCAM	9606.ENSP00000379140	9606.ENSP00000263735	0	0	0	0	0	0	0	0.413	0.412
CXCL12	STAT3	9606.ENSP00000379140	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.615	0.959
CXCL12	ITIH4	9606.ENSP00000379140	9606.ENSP00000266041	0	0	0	0	0	0	0	0.606	0.606
CXCL12	PPARG	9606.ENSP00000379140	9606.ENSP00000287820	0	0	0	0	0	0	0	0.416	0.416
CXCL12	IGF1	9606.ENSP00000379140	9606.ENSP00000302665	0	0	0	0	0.108	0	0	0.819	0.832
CXCL12	MET	9606.ENSP00000379140	9606.ENSP00000317272	0	0	0	0	0	0	0	0.626	0.626
CXCL12	LEPR	9606.ENSP00000379140	9606.ENSP00000330393	0	0	0	0	0	0	0	0.473	0.473
CXCL12	STAT1	9606.ENSP00000379140	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.391	0.936
CXCL12	CXCL9	9606.ENSP00000379140	9606.ENSP00000354901	0	0	0	0	0.065	0.237	0	0.859	0.890
CXCL12	JUN	9606.ENSP00000379140	9606.ENSP00000360266	0	0	0	0	0	0	0	0.459	0.459
CXCL12	TLR4	9606.ENSP00000379140	9606.ENSP00000363089	0	0	0	0	0	0	0	0.929	0.929
CXCL12	FGR	9606.ENSP00000379140	9606.ENSP00000363117	0	0	0	0	0	0	0.900	0.181	0.914
CXCL12	SPP1	9606.ENSP00000379140	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.652	0.660
CXCL12	MRC1	9606.ENSP00000379140	9606.ENSP00000455897	0	0	0	0	0	0	0	0.455	0.455
CXCL12	ITGAX	9606.ENSP00000379140	9606.ENSP00000454623	0	0	0	0	0	0	0	0.504	0.504
CXCL12	RHOA	9606.ENSP00000379140	9606.ENSP00000400175	0	0	0	0	0	0	0	0.518	0.518
CXCL12	ITGAM	9606.ENSP00000379140	9606.ENSP00000441691	0	0	0	0	0	0	0	0.654	0.654
CXCL12	ROBO1	9606.ENSP00000379140	9606.ENSP00000420321	0	0	0	0	0.065	0	0.600	0.285	0.709
CXCL12	TNF	9606.ENSP00000379140	9606.ENSP00000398698	0	0	0	0	0	0	0	0.715	0.715
CXCL12	IL6	9606.ENSP00000379140	9606.ENSP00000385675	0	0	0	0	0	0	0	0.762	0.762
CXCL12	SAG	9606.ENSP00000379140	9606.ENSP00000386444	0	0	0	0	0	0	0	0.815	0.815
CXCL12	GNB1	9606.ENSP00000379140	9606.ENSP00000481878	0	0	0	0	0	0	0.900	0	0.900
CXCL12	ITCH	9606.ENSP00000379140	9606.ENSP00000480499	0	0	0	0	0	0	0.900	0.170	0.913
CXCL12	PPARA	9606.ENSP00000379140	9606.ENSP00000385523	0	0	0	0	0	0	0.900	0.243	0.921
CXCL6	IL1A	9606.ENSP00000226317	9606.ENSP00000263339	0	0	0	0	0.101	0	0	0.471	0.504
CXCL6	TNF	9606.ENSP00000226317	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.515	0.525
CXCL6	TLR4	9606.ENSP00000226317	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.543	0.553
CXCL6	IL1B	9606.ENSP00000226317	9606.ENSP00000263341	0	0	0	0	0.143	0	0	0.766	0.791
CXCL6	IL6	9606.ENSP00000226317	9606.ENSP00000385675	0	0	0	0	0.193	0	0	0.766	0.803
CXCL9	MIF	9606.ENSP00000354901	9606.ENSP00000215754	0	0	0	0	0	0	0	0.451	0.451
CXCL9	GZMK	9606.ENSP00000354901	9606.ENSP00000231009	0	0	0	0	0.240	0	0	0.324	0.464
CXCL9	IL1A	9606.ENSP00000354901	9606.ENSP00000263339	0	0	0	0	0.066	0	0	0.689	0.697
CXCL9	IL1B	9606.ENSP00000354901	9606.ENSP00000263341	0	0	0	0	0.120	0	0	0.756	0.776
CXCL9	STAT3	9606.ENSP00000354901	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.514	0.525
CXCL9	FCGR2A	9606.ENSP00000354901	9606.ENSP00000271450	0	0	0	0	0.118	0.078	0	0.348	0.424
CXCL9	STAT1	9606.ENSP00000354901	9606.ENSP00000354394	0	0	0	0	0.321	0	0	0.681	0.774
CXCL9	DUSP10	9606.ENSP00000354901	9606.ENSP00000355866	0	0	0	0	0	0	0	0.404	0.404
CXCL9	FCGR1A	9606.ENSP00000354901	9606.ENSP00000358165	0	0	0	0	0.159	0	0	0.358	0.437
CXCL9	MRC1	9606.ENSP00000354901	9606.ENSP00000455897	0	0	0	0	0.149	0	0	0.466	0.526
CXCL9	UBD	9606.ENSP00000354901	9606.ENSP00000366249	0	0	0	0	0.368	0	0	0.307	0.543
CXCL9	ITGAX	9606.ENSP00000354901	9606.ENSP00000454623	0	0	0	0	0.099	0	0	0.570	0.596
CXCL9	ITGAM	9606.ENSP00000354901	9606.ENSP00000441691	0	0	0	0	0.127	0	0	0.606	0.641
CXCL9	TLR4	9606.ENSP00000354901	9606.ENSP00000363089	0	0	0	0	0.084	0	0	0.659	0.675
CXCL9	IL6	9606.ENSP00000354901	9606.ENSP00000385675	0	0	0	0	0.093	0	0	0.774	0.786
CXCL9	TNF	9606.ENSP00000354901	9606.ENSP00000398698	0	0	0	0	0.117	0	0	0.784	0.801
CXCL9	GNB1	9606.ENSP00000354901	9606.ENSP00000481878	0	0	0	0	0	0	0.900	0	0.900
CYB5R2	TP53I3	9606.ENSP00000437041	9606.ENSP00000238721	0	0	0	0	0.062	0	0	0.403	0.416
CYB5R2	MARC1	9606.ENSP00000437041	9606.ENSP00000355877	0	0	0	0	0.063	0	0	0.391	0.405
CYCS	SIRT1	9606.ENSP00000307786	9606.ENSP00000212015	0	0	0	0	0.057	0	0	0.709	0.714
CYCS	MAPK1	9606.ENSP00000307786	9606.ENSP00000215832	0	0	0	0	0.054	0	0.900	0.520	0.950
CYCS	MRPS7	9606.ENSP00000307786	9606.ENSP00000245539	0	0	0	0	0.162	0	0	0.328	0.413
CYCS	PRDX1	9606.ENSP00000307786	9606.ENSP00000262746	0	0	0	0	0.119	0	0	0.408	0.456
CYCS	IL1B	9606.ENSP00000307786	9606.ENSP00000263341	0	0	0	0	0	0	0	0.636	0.636
CYCS	STAT3	9606.ENSP00000307786	9606.ENSP00000264657	0	0	0	0	0	0	0	0.600	0.600
CYCS	PPARGC1A	9606.ENSP00000307786	9606.ENSP00000264867	0	0	0	0	0	0	0	0.698	0.698
CYCS	IMPA2	9606.ENSP00000307786	9606.ENSP00000269159	0.181	0	0	0	0.108	0.272	0	0	0.421
CYCS	PPARG	9606.ENSP00000307786	9606.ENSP00000287820	0	0	0	0	0	0	0	0.560	0.560
CYCS	IGF1	9606.ENSP00000307786	9606.ENSP00000302665	0	0	0	0	0	0	0	0.510	0.510
CYCS	HSPA4	9606.ENSP00000307786	9606.ENSP00000302961	0	0	0	0	0.138	0	0	0.792	0.814
CYCS	RHOA	9606.ENSP00000307786	9606.ENSP00000400175	0	0	0	0	0.062	0	0	0.394	0.407
CYCS	LDHB	9606.ENSP00000307786	9606.ENSP00000379386	0	0	0	0	0.145	0.147	0	0.257	0.411
CYCS	SRXN1	9606.ENSP00000307786	9606.ENSP00000371388	0	0	0	0	0.046	0	0	0.419	0.422
CYCS	HK1	9606.ENSP00000307786	9606.ENSP00000402103	0	0	0	0	0.073	0	0	0.436	0.455
CYCS	PSMD14	9606.ENSP00000307786	9606.ENSP00000386541	0	0	0	0	0.375	0.118	0	0.095	0.457
CYCS	SLC2A1	9606.ENSP00000307786	9606.ENSP00000416293	0	0	0	0	0.063	0	0	0.459	0.471
CYCS	TLR4	9606.ENSP00000307786	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.469	0.480
CYCS	UCP3	9606.ENSP00000307786	9606.ENSP00000323740	0	0	0	0	0.091	0	0	0.475	0.502
CYCS	PPARA	9606.ENSP00000307786	9606.ENSP00000385523	0	0	0	0	0	0	0	0.506	0.506
